fecha,precio_actual,real,pred_transformer,pred_std,baseline_naive,err_transformer,err_naive
2025-08-26,290.66,298.57,292.21794546569697,0.9745829087030415,290.66,6.352054534303022,7.909999999999968
2025-08-27,292.24,299.28,294.25673975899815,8.568529386520424,292.24,5.023260241001822,7.039999999999964
2025-08-28,291.47,301.07,291.21969121443107,11.988332408070619,291.47,9.850308785568927,9.599999999999966
2025-08-29,296.24,301.42,298.9381323079765,8.738411955237382,296.24,2.4818676920235134,5.180000000000007
2025-09-02,294.9,299.7,295.46437152642756,9.657237334847423,294.9,4.235628473572433,4.800000000000011
2025-09-03,298.57,299.51,300.9988952340186,8.275356464385993,298.57,-1.4888952340186279,0.9399999999999977
2025-09-04,299.28,303.82,300.8991738583147,10.244882867336287,299.28,2.920826141685268,4.5400000000000205
2025-09-05,301.07,294.38,304.55680608257654,7.8904540276527655,301.07,-10.176806082576547,-6.689999999999998
2025-09-08,301.42,292.91,302.6807611800731,10.082724028825737,301.42,-9.770761180073066,-8.509999999999991
2025-09-09,299.7,297.85,301.10125667296353,9.348213727474217,299.7,-3.251256672963507,-1.849999999999966
2025-09-10,299.51,300.54,299.1606394722499,9.018669742345878,299.51,1.3793605277501229,1.0300000000000296
2025-09-11,303.82,305.56,304.41958504024893,8.450217344164798,303.82,1.1404149597510695,1.740000000000009
2025-09-12,294.38,306.91,296.8196178914606,9.073489948511167,294.38,10.090382108539416,12.53000000000003
2025-09-15,292.91,308.9,296.0249811270833,9.04004525065426,292.91,12.875018872916655,15.989999999999952
2025-09-16,297.85,309.19,298.796382214278,10.436884935498256,297.85,10.393617785721972,11.339999999999975
2025-09-17,300.54,311.75,301.6779845020175,9.67050885081295,300.54,10.072015497982477,11.20999999999998
2025-09-18,305.56,313.23,305.4563951727096,9.54989227294925,305.56,7.773604827290399,7.670000000000016
2025-09-19,306.91,314.78,308.2797092673183,8.269735198020953,306.91,6.500290732681663,7.869999999999948
2025-09-22,308.9,312.44,309.55521588675674,9.514429613947868,308.9,2.8847841132432563,3.5400000000000205
2025-09-23,309.19,312.74,308.9919221477397,9.301530579924588,309.19,3.7480778522603373,3.5500000000000114
2025-09-24,311.75,313.42,314.4322972373664,9.33406595528129,311.75,-1.012297237366397,1.670000000000016
2025-09-25,313.23,313.45,314.34859245345,1.5905199873447486,313.23,-0.8985924534500214,0.21999999999997044
2025-09-26,314.78,316.06,315.9951940193772,1.5289784435927913,314.78,0.06480598062279341,1.2800000000000296
2025-09-29,312.44,315.69,313.4182559927553,1.3540134237706525,312.44,2.271744007244706,3.25
2025-09-30,312.74,315.43,313.96200293391945,1.925526966154564,312.74,1.4679970660805566,2.6899999999999977
2025-10-01,313.42,310.71,314.573327318579,2.005064813643685,313.42,-3.8633273185790244,-2.7100000000000364
2025-10-02,313.45,307.55,314.1754151940346,1.9546631696820214,313.45,-6.625415194034588,-5.899999999999977
2025-10-03,316.06,310.03,316.919368993938,1.6561587037145955,316.06,-6.889368993938035,-6.03000000000003
2025-10-06,315.69,309.18,316.8929261250794,2.1802816969156424,315.69,-7.7129261250793775,-6.509999999999991
2025-10-07,315.43,307.69,316.3782537738979,1.884128319919114,315.43,-8.688253773897884,-7.740000000000009
2025-10-08,310.71,304.03,312.4630198864638,2.0208657015860467,310.71,-8.433019886463853,-6.680000000000007
2025-10-09,307.55,305.53,308.7773611198366,1.7787305532395408,307.55,-3.2473611198366257,-2.0200000000000387
2025-10-10,310.03,300.89,311.17555613785976,1.9139786817133881,310.03,-10.285556137859771,-9.139999999999986
2025-10-13,309.18,307.97,310.41518657416105,1.7505113071203482,309.18,-2.4451865741610277,-1.2099999999999795
2025-10-14,307.69,302.08,309.10865207627415,1.8099266096949123,307.69,-7.02865207627417,-5.610000000000014
2025-10-15,304.03,305.69,305.14227393969895,2.004331393092855,304.03,0.547726060301045,1.660000000000025
2025-10-16,305.53,298.54,306.88680306285613,2.089789182543768,305.53,-8.346803062856111,-6.989999999999952
2025-10-17,300.89,297.56,302.3066445586085,1.9550608934462161,300.89,-4.746644558608523,-3.329999999999984
2025-10-20,307.97,302.36,309.00831936821345,1.9459944149851367,307.97,-6.648319368213436,-5.610000000000014
2025-10-21,302.08,297.09,303.0995169560611,2.0896307229995728,302.08,-6.009516956061134,-4.990000000000009
2025-10-22,305.69,294.11,306.79803563147783,2.3135987511276994,305.69,-12.688035631477817,-11.579999999999984
2025-10-23,298.54,294.54,300.7777507598884,2.3252049386315434,298.54,-6.237750759888399,-4.0
2025-10-24,297.56,300.44,299.0420475574676,2.5719425046071365,297.56,1.3979524425324144,2.8799999999999955
2025-10-27,302.36,304.15,303.9310364583414,2.4220393899828423,302.36,0.21896354165858156,1.7899999999999636
2025-10-28,297.09,305.36,298.556233257465,3.2099139540176793,297.09,6.803766742535004,8.270000000000039
2025-10-29,294.11,305.51,295.40846456645056,2.859157448299243,294.11,10.10153543354943,11.399999999999977
2025-10-30,294.54,309.44,296.1314983995492,2.4531999315786948,294.54,13.308501600450825,14.899999999999977
2025-10-31,300.44,311.12,301.83220863215155,2.4897515949141393,300.44,9.287791367848456,10.680000000000007
2025-11-03,304.15,309.35,305.53903190919664,2.978007789878177,304.15,3.810968090803385,5.2000000000000455
2025-11-04,305.36,309.25,307.08290953308347,2.4202673321124166,305.36,2.167090466916534,3.8899999999999864
2025-11-05,305.51,311.68,307.0486271486664,2.559252757783952,305.51,4.6313728513335946,6.170000000000016
2025-11-06,309.44,313.42,310.782854554872,2.628990521607932,309.44,2.6371454451279988,3.980000000000018
2025-11-07,311.12,314.21,312.3451409265725,2.956441098563346,311.12,1.8648590734274535,3.089999999999975
2025-11-10,309.35,316.89,311.37302976069975,2.5078500983304934,309.35,5.516970239300235,7.539999999999964
2025-11-11,309.25,315.62,310.6436495466577,2.72235066184777,309.25,4.97635045334232,6.3700000000000045
2025-11-12,311.68,320.41,313.1848278696183,3.1812453152239755,311.68,7.225172130381736,8.730000000000018
2025-11-13,313.42,309.48,314.7441469142167,2.3809330358170087,313.42,-5.264146914216667,-3.9399999999999977
2025-11-14,314.21,303.61,315.511172128818,2.473509894637459,314.21,-11.901172128817961,-10.599999999999966
2025-11-17,316.89,300.37,317.68382828659384,2.5399810467380917,316.89,-17.313828286593832,-16.519999999999982
2025-11-18,315.62,299.41,316.5595444093342,2.793535708319382,315.62,-17.14954440933417,-16.20999999999998
2025-11-19,320.41,303.27,321.8907204122609,2.490722246654343,320.41,-18.620720412260937,-17.140000000000043
2025-11-20,309.48,298.38,311.5267866841983,4.4594439222663596,309.48,-13.146786684198332,-11.100000000000023
2025-11-21,303.61,298.02,306.0684554496966,5.125032099150133,303.61,-8.048455449696633,-5.590000000000032
2025-11-24,300.37,298.0,301.4504798611067,5.536452756300548,300.37,-3.4504798611067145,-2.3700000000000045
2025-11-25,299.41,303.0,300.9395166319609,4.96827293761072,299.41,2.0604833680391152,3.589999999999975
2025-11-26,303.27,307.64,304.3184733862709,5.054728177450556,303.27,3.321526613729077,4.3700000000000045
2025-11-28,298.38,313.08,298.80889327984534,6.191382108926803,298.38,14.271106720154648,14.699999999999989
2025-12-01,298.02,308.92,298.7003692348208,5.813037419244665,298.02,10.219630765179204,10.900000000000034
2025-12-02,298.0,307.88,299.78837742049245,5.622698355168097,298.0,8.091622579507543,9.879999999999995
2025-12-03,303.0,312.13,303.6267955092434,4.5159757765754875,303.0,8.503204490756616,9.129999999999995
2025-12-04,307.64,316.1,309.115205054814,4.936298954635845,307.64,6.9847949451860245,8.460000000000036
2025-12-05,313.08,315.04,314.1150786477327,5.258463349454132,313.08,0.9249213522673472,1.9600000000000364
2025-12-08,308.92,315.21,309.25580923354255,5.029307840168485,308.92,5.95419076645743,6.289999999999964
2025-12-09,307.88,300.51,308.21261152402036,5.235505422167478,307.88,-7.702611524020369,-7.3700000000000045
2025-12-10,312.13,310.11,314.22254331620405,4.9216723886505065,312.13,-4.1125433162040395,-2.019999999999982
2025-12-11,316.1,317.38,317.4821046692133,5.745018633939253,316.1,-0.10210466921330408,1.2799999999999727
2025-12-12,315.04,318.52,316.38249572137374,4.76416529186065,315.04,2.1375042786262384,3.4799999999999613
2025-12-15,315.21,320.02,315.86779168638867,5.572958171218659,315.21,4.152208313611311,4.810000000000002
2025-12-16,300.51,315.55,301.9848630810901,5.773943112604343,300.51,13.5651369189099,15.04000000000002
2025-12-17,310.11,314.98,312.0356898920517,5.52502657637001,310.11,2.944310107948297,4.8700000000000045
2025-12-18,317.38,313.0,317.8142796460981,4.957326292730897,317.38,-4.8142796460981,-4.3799999999999955
2025-12-19,318.52,317.21,319.58208473721515,3.728039435185451,318.52,-2.372084737215175,-1.3100000000000023
2025-12-22,320.02,323.09,321.87016996851185,5.263426014371248,320.02,1.2198300314881294,3.069999999999993
2025-12-23,315.55,325.93,316.74956278032624,3.663579815793753,315.55,9.180437219673763,10.379999999999995
2025-12-24,314.98,329.17,315.22750536554145,4.433755682744049,314.98,13.94249463445857,14.189999999999998
2025-12-26,313.0,327.91,313.84857835385947,3.7241817425191357,313.0,14.061421646140559,14.910000000000025
2025-12-29,317.21,323.75,318.9797549780644,4.310097884610229,317.21,4.77024502193558,6.5400000000000205
2025-12-30,323.09,323.42,323.46151511215135,4.567740166112799,323.09,-0.04151511215133041,0.3300000000000409
2025-12-31,325.93,322.22,326.56615067538803,4.202253290079568,325.93,-4.346150675388003,-3.7099999999999795
2026-01-02,329.17,325.48,329.3745554981241,5.324177577942635,329.17,-3.8945554981240775,-3.6899999999999977
2026-01-05,327.91,334.04,328.4030844367925,4.197356355823558,327.91,5.636915563207538,6.1299999999999955
2026-01-06,323.75,334.61,325.8763181699067,4.521499143950621,323.75,8.733681830093303,10.860000000000014
2026-01-07,323.42,326.99,323.38736274656986,4.856952585391696,323.42,3.602637253430146,3.569999999999993
2026-01-08,322.22,329.79,323.6637891600095,4.485264619030033,322.22,6.126210839990506,7.569999999999993
2026-01-09,325.48,329.19,326.17925845908,5.0370033071190505,325.48,3.0107415409199803,3.7099999999999795
2026-01-12,334.04,324.49,335.05048318045215,4.452380365990109,334.04,-10.560483180452138,-9.550000000000011
2026-01-13,334.61,310.9,335.9402497755271,4.974940616041408,334.61,-25.040249775527116,-23.710000000000036
2026-01-14,326.99,307.87,328.19129667549396,3.8334315789118136,326.99,-20.321296675493954,-19.120000000000005
2026-01-15,329.79,309.26,331.40832510416396,4.578185365721595,329.79,-22.148325104163973,-20.53000000000003
2026-01-16,329.19,312.47,331.1889406139031,4.524259333759517,329.19,-18.7189406139031,-16.71999999999997
2026-01-20,324.49,302.74,326.1548736163508,4.546013692803683,324.49,-23.414873616350803,-21.75
2026-01-21,310.9,302.04,312.0835738055594,7.062769234329494,310.9,-10.04357380555939,-8.859999999999957
2026-01-22,307.87,303.63,309.5168668404501,6.979186287485049,307.87,-5.886866840450125,-4.240000000000009
2026-01-23,309.26,297.72,311.0950059522968,7.30568917118012,309.26,-13.37500595229676,-11.539999999999964
2026-01-26,312.47,301.04,314.09320733659905,7.410000437125518,312.47,-13.05320733659903,-11.430000000000007
2026-01-27,302.74,300.31,304.11431372441353,6.049424658305952,302.74,-3.8043137244135323,-2.430000000000007
2026-01-28,302.04,300.77,305.32401742881166,7.211086291186518,302.04,-4.554017428811676,-1.2700000000000387
2026-01-29,303.63,306.42,306.83996168456974,7.2584619350731145,303.63,-0.4199616845697278,2.7900000000000205
2026-01-30,297.72,305.89,299.82352793546397,6.714490262120989,297.72,6.066472064536015,8.169999999999959
2026-02-02,301.04,308.14,302.719729724275,6.164111883006967,301.04,5.420270275724988,7.099999999999966
2026-02-03,300.31,314.85,301.1372625900339,8.059543006718172,300.31,13.71273740996611,14.54000000000002
2026-02-04,300.77,317.27,302.7596170984581,5.770353530272871,300.77,14.510382901541902,16.5
2026-02-05,306.42,310.16,307.7182411027141,6.068200602270679,306.42,2.441758897285922,3.740000000000009
2026-02-06,305.89,322.4,309.039906877093,6.985264189131556,305.89,13.36009312290696,16.50999999999999
2026-02-09,308.14,322.1,310.2690220846049,6.9614874798432425,308.14,11.830977915395124,13.960000000000036
2026-02-10,314.85,318.28,315.5190734004788,6.524449642822162,314.85,2.760926599521156,3.42999999999995
2026-02-11,317.27,310.82,319.29002456770274,7.597735229544355,317.27,-8.470024567702751,-6.449999999999989
2026-02-12,310.16,302.64,314.09632258562374,7.072094801627088,310.16,-11.456322585623752,-7.520000000000039
2026-02-13,322.4,302.55,323.1006999898143,6.522805620245606,322.4,-20.55069998981429,-19.849999999999966
2026-02-17,322.1,307.13,323.1997338326974,7.149171404577771,322.1,-16.06973383269741,-14.970000000000027
2026-02-18,318.28,308.78,321.28556877439837,6.320367445051659,318.28,-12.505568774398398,-9.5
2026-02-19,310.82,308.05,311.9302680974547,1.4479030067473673,310.82,-3.880268097454689,-2.769999999999982
2026-02-20,302.64,310.79,303.5605507763754,1.1123873657919603,302.64,7.229449223624613,8.150000000000034
2026-02-23,302.55,297.67,303.72356113121845,1.5937570450921044,302.55,-6.05356113121843,-4.8799999999999955
2026-02-24,307.13,297.3,308.60158899325876,1.4074064305331717,307.13,-11.301588993258747,-9.829999999999984
2026-02-25,308.78,303.3,309.9792618975509,1.3023807882703977,308.78,-6.679261897550873,-5.479999999999961
2026-02-26,308.05,306.13,308.7940265398193,1.4797105172276588,308.05,-2.6640265398193037,-1.920000000000016
2026-02-27,310.79,300.3,311.9729964311235,1.489389667371313,310.79,-11.672996431123465,-10.490000000000009
2026-03-02,297.67,297.56,298.65307869724,1.3645947191770915,297.67,-1.0930786972400028,-0.11000000000001364
2026-03-03,297.3,300.26,298.4527938747406,1.8980772921070184,297.3,1.8072061252593699,2.9599999999999795
2026-03-04,303.3,299.39,304.55357927599925,1.428418979374669,303.3,-5.163579275999268,-3.910000000000025
2026-03-05,306.13,293.55,307.44593741941264,1.2210394281893855,306.13,-13.895937419412633,-12.579999999999984
2026-03-06,300.3,289.48,301.75830374383366,1.8151031842455154,300.3,-12.278303743833646,-10.819999999999993
2026-03-09,297.56,289.92,298.7180342950299,1.0836776055069777,297.56,-8.798034295029879,-7.639999999999986
2026-03-10,300.26,288.73,301.4930692421924,1.1367624258808746,300.26,-12.763069242192387,-11.529999999999973
2026-03-11,299.39,287.52,300.74184279382223,1.5312202092725897,299.39,-13.221842793822248,-11.870000000000005
2026-03-12,293.55,282.89,294.7950708692055,1.126824479838831,293.55,-11.905070869205531,-10.660000000000025
2026-03-13,289.48,283.44,290.71382412911396,1.4773047904111536,289.48,-7.273824129113962,-6.0400000000000205
2026-03-16,289.92,286.16,290.9150762600824,1.4383887832705113,289.92,-4.755076260082376,-3.759999999999991
2026-03-17,288.73,286.89,289.9692981736642,1.4356799479853066,288.73,-3.079298173664199,-1.8400000000000318
2026-03-18,287.52,287.74,288.40884106819516,1.2237196831777624,287.52,-0.6688410681951495,0.22000000000002728
2026-03-19,282.89,287.97,285.2088846670091,17.200034790560608,282.89,2.7611153329909257,5.080000000000041
2026-03-20,283.44,286.56,285.28997704592535,12.589795886278125,283.44,1.2700229540746477,3.1200000000000045
2026-03-23,286.16,289.91,284.9857875526604,13.839923239275834,286.16,4.924212447339642,3.75
2026-03-24,286.89,292.4,285.01683830267746,15.42615698009729,286.89,7.383161697322521,5.509999999999991
2026-03-25,287.74,295.42,284.95409152055163,12.37375925831492,287.74,10.465908479448387,7.680000000000007
2026-03-26,287.97,291.66,288.75872776276896,12.076126669645362,287.97,2.901272237231069,3.6899999999999977
2026-03-27,286.56,282.84,284.74587693639097,15.408704644739657,286.56,-1.905876936390996,-3.7200000000000273
2026-03-30,289.91,283.77,287.8281066936907,10.922425567135178,289.91,-4.058106693690718,-6.140000000000043
2026-03-31,292.4,294.16,293.95485073952,13.59924777343872,292.4,0.20514926048002735,1.7600000000000477
2026-04-01,295.42,295.38,294.7979720623186,12.125852190777664,295.42,0.5820279376814028,-0.040000000000020464
2026-04-02,291.66,294.6,287.5426545342244,15.383093552365949,291.66,7.057345465775597,2.9399999999999977
2026-04-06,282.84,295.45,281.707835986549,14.57035276845096,282.84,13.742164013450974,12.610000000000014
2026-04-07,283.77,297.4,282.23910885744726,14.812869959101079,283.77,15.160891142552714,13.629999999999995
2026-04-08,294.16,307.97,293.5492216211092,16.767225264236345,294.16,14.420778378890816,13.810000000000002
2026-04-09,295.38,310.33,292.81678080255165,16.683236949145794,295.38,17.513219197448336,14.949999999999989
2026-04-10,294.6,309.87,294.97428445301256,13.091982640922083,294.6,14.895715546987446,15.269999999999982
2026-04-13,295.45,313.68,294.047444615988,16.144672982990755,295.45,19.632555384011994,18.230000000000018
2026-04-14,297.4,311.12,293.790967698358,15.154525644183138,297.4,17.32903230164203,13.720000000000027
2026-04-15,307.97,305.93,307.38213351421524,14.68674851804974,307.97,-1.4521335142152338,-2.0400000000000205
2026-04-16,310.33,309.95,307.3146292326227,15.759394850060346,310.33,2.63537076737731,-0.37999999999999545
2026-04-17,309.87,310.29,310.0389975891774,2.7618286616914247,309.87,0.25100241082259345,0.4200000000000159
2026-04-20,313.68,316.99,314.46017006151845,2.517223798353257,313.68,2.529829938481555,3.3100000000000023
2026-04-21,311.12,313.0,311.8803240607539,2.170587406596212,311.12,1.1196759392461217,1.8799999999999955
2026-04-22,305.93,313.02,306.4249865847151,1.6878949053026417,305.93,6.595013415284882,7.089999999999975
2026-04-23,309.95,311.69,310.5842345431074,2.4849285873957,309.95,1.105765456892584,1.740000000000009
2026-04-24,310.29,308.28,310.76141426387943,2.3629059279896296,310.29,-2.481414263879458,-2.0100000000000477
2026-04-27,316.99,311.63,317.4681448254455,2.325049096159603,316.99,-5.838144825445511,-5.360000000000014
2026-04-28,313.0,311.45,313.3099207724887,2.051427234346079,313.0,-1.8599207724886924,-1.5500000000000114
2026-04-29,313.02,309.25,313.9252892256481,2.2828147592395567,313.02,-4.6752892256481005,-3.769999999999982
2026-04-30,311.69,313.23,312.39352439175826,2.2522553424537364,311.69,0.8364756082417557,1.5400000000000205
2026-05-01,308.28,312.47,309.10943338156676,2.1541501961834797,308.28,3.3605666184332676,4.190000000000055
2026-05-04,311.63,307.65,311.640566507724,2.6871174060553358,311.63,-3.9905665077239973,-3.980000000000018
2026-05-05,311.45,309.4,311.75131741486956,2.4500679670460386,311.45,-2.351317414869584,-2.0500000000000114
2026-05-06,309.25,314.9,310.0805301176803,2.5528634284436293,309.25,4.819469882319652,5.649999999999977
2026-05-07,313.23,306.27,313.5040253946279,2.104440931733677,313.23,-7.234025394627906,-6.960000000000036
2026-05-08,312.47,302.1,312.8612144441158,2.6623621493578185,312.47,-10.761214444115751,-10.370000000000005
2026-05-11,307.65,300.0,308.4582249659207,2.876820043679288,307.65,-8.458224965920692,-7.649999999999977
2026-05-12,309.4,304.88,309.7499177834694,2.5529101008549446,309.4,-4.869917783469418,-4.519999999999982
2026-05-13,314.9,300.25,315.1135753629438,2.340702708251797,314.9,-14.863575362943777,-14.649999999999977
2026-05-14,306.27,299.91,307.0884340314753,2.771947659980526,306.27,-7.178434031475263,-6.359999999999957
2026-05-15,302.1,297.81,303.43872902617795,5.837662489041691,302.1,-5.62872902617795,-4.2900000000000205
2026-05-18,300.0,300.73,302.3038356986269,5.688314443863931,300.0,-1.5738356986269082,0.7300000000000182
2026-05-19,304.88,295.7,306.9613738790806,7.1509433829784825,304.88,-11.261373879080622,-9.180000000000007
2026-05-20,300.25,301.98,299.7448963179789,6.64210397429764,300.25,2.2351036820211334,1.7300000000000182
2026-05-21,299.91,303.0,302.042057626769,6.604536878503836,299.91,0.957942373230992,3.089999999999975
2026-05-22,297.81,306.38,299.9657501683943,7.196338858045635,297.81,6.414249831605673,8.569999999999993
2026-05-26,300.73,306.74,300.02943511108407,4.75878984760493,300.73,6.71056488891594,6.009999999999991
2026-05-27,295.7,299.28,296.5200886077853,5.816799921207121,295.7,2.75991139221469,3.579999999999984
2026-05-28,301.98,296.73,302.0122591742187,7.395415570810428,301.98,-5.282259174218666,-5.25
2026-05-29,303.0,299.31,303.98702487583273,6.359644114561377,303.0,-4.677024875832728,-3.6899999999999977
2026-06-01,306.38,296.58,307.3082142945333,6.654577045105384,306.38,-10.728214294533302,-9.800000000000011
2026-06-02,306.74,300.96,308.8585462259129,6.678565091267217,306.74,-7.8985462259129235,-5.78000000000003
2026-06-03,299.28,300.85,299.32295238000427,6.080028649866563,299.28,1.5270476199957557,1.57000000000005
2026-06-04,296.73,310.89,297.04782270014056,6.056695590689799,296.73,13.84217729985943,14.159999999999968
2026-06-05,299.31,312.37,301.0347217976302,5.856613061241831,299.31,11.335278202369807,13.060000000000002
2026-06-08,296.58,311.11,297.4060051225265,7.063274240307521,296.58,13.70399487747352,14.53000000000003
2026-06-09,300.96,312.7,300.6379029394872,7.016424578763576,300.96,12.06209706051277,11.740000000000009
2026-06-10,300.85,309.14,303.17497358124706,7.495150318406559,300.85,5.965026418752927,8.289999999999964
2026-06-11,310.89,313.49,311.34411600647496,7.325826481208196,310.89,2.1458839935250467,2.6000000000000227
2026-06-12,312.37,320.72,311.8749361632671,7.531007316075318,312.37,8.845063836732947,8.350000000000023
2026-06-15,311.11,319.4,311.97024825114295,1.9500156886037416,311.11,7.429751748857029,8.289999999999964
2026-06-16,312.7,331.14,313.4714142647246,2.153199311355138,312.7,17.66858573527537,18.439999999999998
2026-06-17,309.14,333.46,309.0407729459787,2.1062315266579503,309.14,24.41922705402129,24.319999999999993
2026-06-18,313.49,325.22,313.8315624385863,2.1257813673746,313.49,11.388437561413753,11.730000000000018
2026-06-22,320.72,331.48,321.6262335553626,2.2522511471808,320.72,9.853766444637415,10.759999999999991
2026-06-23,319.4,334.14,320.00732409604825,1.8584903035033449,319.4,14.132675903951736,14.740000000000009
2026-06-24,331.14,333.45,332.0224226283794,2.038552466155977,331.14,1.4275773716206004,2.3100000000000023
2026-06-25,333.46,335.12,333.84116420897186,2.142875269101978,333.46,1.2788357910281434,1.660000000000025
2026-06-26,325.22,329.05,326.1241895397334,2.464155431315305,325.22,2.925810460266632,3.829999999999984
2026-06-29,331.48,329.39,332.51448062321174,1.923620735704901,331.48,-3.1244806232117526,-2.090000000000032
2026-06-30,334.14,327.33,334.6328738387162,2.415066280644396,334.14,-7.302873838716209,-6.810000000000002
2026-07-01,333.45,334.07,334.5162046870915,2.565396019686034,333.45,-0.44620468709149463,0.6200000000000045
2026-07-02,335.12,334.47,335.83121354041157,1.9961608065012797,335.12,-1.3612135404115406,-0.6499999999999773
2026-07-06,329.05,337.72,329.55621539657005,2.4443692131899297,329.05,8.163784603429974,8.670000000000016
2026-07-07,329.39,339.22,329.7867210020311,1.922944379048431,329.39,9.433278997968955,9.830000000000041
2026-07-08,327.33,330.62,327.77370215916073,1.9367029077000666,327.33,2.84629784083927,3.2900000000000205
2026-07-09,334.07,335.47,334.1178443386304,2.307829598449189,334.07,1.3521556613696362,1.400000000000034
2026-07-10,334.47,336.47,334.9919023414166,1.9379835147597078,334.47,1.4780976585834082,2.0
2026-07-13,337.72,334.53,338.1207962508174,1.7954107042494911,337.72,-3.590796250817448,-3.1900000000000546
2026-07-14,339.22,342.89,339.55759633244713,2.4544223981350797,339.22,3.332403667552853,3.669999999999959
2026-07-15,330.62,346.91,331.06594768376556,6.194362799543853,330.62,15.844052316234468,16.29000000000002
2026-07-16,335.47,343.15,334.5105558622559,5.149319851864163,335.47,8.639444137744078,7.67999999999995
2026-07-17,336.47,341.1,335.61428519429643,5.518813936132915,336.47,5.485714805703594,4.6299999999999955
2026-07-20,334.53,338.87,332.8716851632064,5.278061282821,334.53,5.998314836793611,4.340000000000032
2026-07-21,342.89,345.23,342.7367989870114,6.955375425051898,342.89,2.4932010129886066,2.340000000000032
2026-07-22,346.91,348.21,346.0880468208133,5.283981268387322,346.91,2.1219531791866757,1.2999999999999545
2026-07-23,343.15,349.9,341.5770902957534,6.426432416494947,343.15,8.32290970424657,6.75
2026-07-24,341.1,353.21,341.9177984760725,5.2994658655487115,341.1,11.292201523927474,12.109999999999957
2026-07-27,338.87,356.2,338.09699729838644,5.173310530744459,338.87,18.103002701613548,17.329999999999984
2026-07-28,345.23,349.69,345.1861720253558,4.775735023990308,345.23,4.503827974644196,4.4599999999999795
2026-07-29,348.21,344.8,348.31559898175414,6.113749833218776,348.21,-3.515598981754124,-3.409999999999968
2026-07-30,349.9,350.85,349.11085291891357,5.505507693253435,349.9,1.7391470810864575,0.9500000000000455
2026-07-31,353.21,351.79,353.15892296035685,5.883408189006104,353.21,-1.3689229603568265,-1.419999999999959
2026-08-03,356.2,352.64,355.3112479758449,4.603735645022255,356.2,-2.671247975844892,-3.5600000000000023
2026-08-04,349.69,357.52,349.25913103701083,5.415718669351179,349.69,8.26086896298915,7.829999999999984
2026-08-05,344.8,359.24,345.40776550837325,4.960567878466122,344.8,13.832234491626764,14.439999999999998
2026-08-06,350.85,356.3,350.8591049130333,5.632475846819602,350.85,5.440895086966691,5.449999999999989
2026-08-07,351.79,357.52,350.92580922684635,5.9312941404990625,351.79,6.594190773153628,5.729999999999961
2026-08-10,352.64,359.79,352.1965753856208,5.124556861911003,352.64,7.593424614379217,7.150000000000034
2026-08-11,357.52,362.65,357.6983416305436,5.054031376168098,357.52,4.951658369456368,5.1299999999999955
