"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"28.04.2021","6,760","6,700","6,900","6,700","582,66K","0,90%"
"27.04.2021","6,700","6,830","6,880","6,700","124,11K","-2,05%"
"26.04.2021","6,840","6,400","6,840","6,400","100,69K","6,88%"
"23.04.2021","6,400","6,580","6,600","6,400","1,03M","-6,30%"
"22.04.2021","6,830","7,000","7,050","6,790","711,94K","-3,12%"
"21.04.2021","7,050","7,100","7,100","7,050","612,15K","-0,70%"
"20.04.2021","7,100","7,150","7,180","6,970","1,15M","-0,70%"
"19.04.2021","7,150","7,500","7,500","7,150","156,77K","-6,41%"
"16.04.2021","7,640","7,680","7,680","7,640","22,25K","-0,52%"
"15.04.2021","7,680","7,700","7,700","7,680","214,02K","-0,13%"
"14.04.2021","7,690","7,690","7,690","7,690","3,99K","-0,13%"
"13.04.2021","7,700","7,650","7,700","7,650","98,03K","1,32%"
"12.04.2021","7,600","7,680","7,680","7,480","81,99K","-1,55%"
"09.04.2021","7,720","7,640","7,740","7,640","152,98K","-0,26%"
"08.04.2021","7,740","7,740","7,740","7,740","195,80K","0,00%"
"07.04.2021","7,740","7,740","7,740","7,740","265,00K","0,00%"
"06.04.2021","7,740","7,740","7,770","7,740","46,34K","0,52%"
"05.04.2021","7,700","7,700","7,740","7,700","60,12K","0,65%"
"31.03.2021","7,650","7,700","7,700","7,600","137,29K","-0,65%"
"30.03.2021","7,700","7,700","7,750","7,690","1,01M","-0,39%"
"29.03.2021","7,730","7,750","7,830","7,730","137,85K","0,00%"
"26.03.2021","7,730","7,880","7,880","7,730","1,35M","-2,03%"
"25.03.2021","7,890","7,890","7,890","7,880","16,29K","-0,13%"
"24.03.2021","7,900","7,900","7,910","7,890","202,18K","0,00%"
"23.03.2021","7,900","7,910","7,910","7,900","15,94K","-0,13%"
"22.03.2021","7,910","7,950","7,950","7,910","5,03K","-0,50%"
"19.03.2021","7,950","7,930","7,950","7,930","93,83K","0,25%"
"18.03.2021","7,930","8,050","8,050","7,930","20,61K","-1,49%"
"17.03.2021","8,050","8,050","8,050","8,050","203,35K","0,37%"
"16.03.2021","8,020","8,050","8,050","8,020","5,85K","-0,37%"
"15.03.2021","8,050","8,050","8,060","8,050","1,62M","0,00%"
"12.03.2021","8,050","8,080","8,080","8,050","735,95K","-0,12%"
"11.03.2021","8,060","8,050","8,090","8,050","58,53K","0,12%"
"10.03.2021","8,050","8,030","8,050","7,850","190,23K","0,50%"
"09.03.2021","8,010","8,000","8,010","8,000","9,19M","-1,11%"
"08.03.2021","8,100","8,210","8,210","8,100","54,59K","-1,34%"
"05.03.2021","8,210","8,250","8,250","8,200","120,90K","-0,48%"
"04.03.2021","8,250","8,250","8,300","8,240","109,82K","-0,60%"
"03.03.2021","8,300","8,230","8,300","8,220","126,31K","0,73%"
"02.03.2021","8,240","8,200","8,240","8,200","777,25K","0,49%"
"01.03.2021","8,200","8,140","8,220","8,140","1,46M","1,23%"
"26.02.2021","8,100","8,170","8,170","8,100","67,37K","-0,86%"
"25.02.2021","8,170","8,150","8,170","8,150","263,53K","0,25%"
"24.02.2021","8,150","8,140","8,200","8,140","1,43M","0,00%"
"23.02.2021","8,150","8,140","8,150","8,140","489,15K","0,12%"
"22.02.2021","8,140","8,150","8,150","8,140","9,38K","0,37%"
"19.02.2021","8,110","8,150","8,150","8,110","738,22K","-1,10%"
"18.02.2021","8,200","8,200","8,200","8,100","945,79K","0,00%"
"17.02.2021","8,200","8,200","8,230","8,200","31,71K","-0,24%"
"16.02.2021","8,220","8,270","8,270","8,220","50,11K","-0,96%"
"15.02.2021","8,300","8,270","8,320","8,270","42,37K","0,36%"
"12.02.2021","8,270","8,270","8,270","8,270","1,02K","0,00%"
"11.02.2021","8,270","8,310","8,310","8,270","80,48K","-0,36%"
"10.02.2021","8,300","8,320","8,370","8,300","108,28K","-0,24%"
"09.02.2021","8,320","8,370","8,370","8,320","650,75K","0,00%"
"08.02.2021","8,320","8,280","8,330","8,280","1,64M","0,48%"
"05.02.2021","8,280","8,150","8,280","8,150","183,72K","1,60%"
"04.02.2021","8,150","8,140","8,150","8,140","38,19K","0,12%"
"03.02.2021","8,140","8,200","8,200","8,140","115,01K","-0,61%"
"02.02.2021","8,190","8,210","8,210","8,170","50,15K","-0,12%"
"01.02.2021","8,200","8,190","8,200","8,190","17,79K","0,00%"
"29.01.2021","8,200","8,130","8,200","8,130","140,88K","0,86%"
"28.01.2021","8,130","8,100","8,130","8,100","6,60K","-0,25%"
"27.01.2021","8,150","8,150","8,150","8,100","2,00M","-0,37%"
"26.01.2021","8,180","8,200","8,200","8,180","43,50K","-0,24%"
"25.01.2021","8,200","8,200","8,200","8,200","1,64M","0,00%"
"22.01.2021","8,200","8,200","8,300","8,150","320,43K","0,00%"
"21.01.2021","8,200","8,200","8,200","8,200","259,24K","0,00%"
"20.01.2021","8,200","8,200","8,210","8,200","65,59K","0,00%"
"19.01.2021","8,200","8,050","8,200","8,050","638,96K","1,86%"
"18.01.2021","8,050","8,100","8,150","8,050","21,07K","-0,62%"
"15.01.2021","8,100","8,180","8,200","8,100","307,58K","-1,22%"
"14.01.2021","8,200","8,150","8,200","8,150","1,14M","0,12%"
"13.01.2021","8,190","8,150","8,200","8,150","381,64K","0,49%"
"12.01.2021","8,150","8,200","8,200","8,150","11,18K","-0,61%"
"11.01.2021","8,200","8,080","8,200","8,000","1,24M","1,23%"
"08.01.2021","8,100","8,100","8,140","8,000","582,25K","0,62%"
"07.01.2021","8,050","7,520","8,050","7,520","1,60M","7,05%"
"06.01.2021","7,520","7,510","7,520","7,500","24,76K","0,27%"
"05.01.2021","7,500","7,500","7,500","7,500","1,03M","1,35%"
"04.01.2021","7,400","7,150","7,400","7,150","2,13M","3,50%"
"31.12.2020","7,150","7,150","7,150","7,150","6,25K","-0,28%"
"30.12.2020","7,170","7,180","7,180","7,170","18,37K","-0,28%"
"29.12.2020","7,190","7,170","7,200","7,170","22,17K","0,56%"
"28.12.2020","7,150","7,120","7,160","7,120","51,14K","0,42%"
"24.12.2020","7,120","7,120","7,120","7,110","275,46K","0,00%"
"23.12.2020","7,120","7,130","7,150","7,100","457,55K","-0,14%"
"22.12.2020","7,130","7,190","7,190","7,100","172,28K","0,00%"
"21.12.2020","7,130","7,160","7,160","7,130","160,43K","-0,97%"
"18.12.2020","7,200","7,200","7,200","7,180","742,16K","0,56%"
"17.12.2020","7,160","7,160","7,160","7,160","741,09K","0,00%"
"16.12.2020","7,160","7,150","7,160","7,150","100,69K","-0,28%"
"15.12.2020","7,180","7,180","7,180","7,180","88,91K","0,00%"
"14.12.2020","7,180","7,200","7,200","7,180","235,05K","-0,28%"
"11.12.2020","7,200","7,250","7,280","7,180","173,60K","-1,37%"
"10.12.2020","7,300","7,350","7,350","7,290","143,46K","-0,68%"
"09.12.2020","7,350","7,460","7,460","7,350","56,09K","-1,34%"
"07.12.2020","7,450","7,200","7,450","7,200","14,99K","4,93%"
"04.12.2020","7,100","7,100","7,200","7,100","459,91K","0,14%"
"03.12.2020","7,090","7,090","7,120","7,090","1,27M","0,00%"
"02.12.2020","7,090","7,090","7,090","7,090","1,44M","-0,14%"
"01.12.2020","7,100","7,090","7,100","7,090","1,05M","0,00%"
"30.11.2020","7,100","7,100","7,100","7,000","416,15K","0,00%"
"27.11.2020","7,100","7,200","7,200","7,100","91,86K","-1,39%"
"26.11.2020","7,200","7,250","7,250","7,200","9,35K","-1,37%"
"25.11.2020","7,300","7,450","7,450","7,300","80,26K","-1,35%"
"24.11.2020","7,400","7,300","7,400","7,300","173,15K","1,37%"
"23.11.2020","7,300","7,270","7,300","7,210","189,49K","1,39%"
"20.11.2020","7,200","7,250","7,250","7,200","74,10K","0,70%"
"19.11.2020","7,150","7,150","7,250","7,150","61,29K","0,00%"
"18.11.2020","7,150","7,000","7,150","7,000","576,03K","2,14%"
"17.11.2020","7,000","7,000","7,010","6,990","669,03K","0,00%"
"16.11.2020","7,000","7,010","7,010","7,000","872,58K","-0,14%"
"13.11.2020","7,010","7,000","7,010","6,990","110,97K","0,14%"
"12.11.2020","7,000","7,000","7,020","7,000","312,31K","0,00%"
"11.11.2020","7,000","7,000","7,000","6,990","512,49K","1,60%"
"10.11.2020","6,890","7,000","7,000","6,890","277,10K","-4,31%"
"09.11.2020","7,200","7,000","7,200","7,000","546,43K","4,35%"
"06.11.2020","6,900","7,000","7,000","6,750","229,82K","-1,43%"
"05.11.2020","7,000","7,050","7,050","7,000","217,76K","0,72%"
"04.11.2020","6,950","7,050","7,050","6,950","134,85K","-1,42%"
"03.11.2020","7,050","7,050","7,120","7,050","100,66K","0,00%"
"02.11.2020","7,050","7,050","7,050","7,050","160,72K","0,71%"
"30.10.2020","7,000","7,050","7,100","7,000","250,01K","-0,43%"
"29.10.2020","7,030","7,250","7,250","7,030","838,73K","-3,03%"
"28.10.2020","7,250","7,280","7,280","7,250","11,25K","-1,76%"
"27.10.2020","7,380","7,380","7,380","7,380","36,98K","0,00%"
